Date,price,hub
5/1/2019 6:00:00 AM,18.30232,TH_ZP26
5/1/2019 6:05:00 AM,18.81441,TH_NP15
5/1/2019 6:05:00 AM,18.67539,TH_SP15
5/1/2019 6:05:00 AM,18.97660,TH_ZP26
5/1/2019 6:10:00 AM,18.07302,TH_NP15
5/1/2019 6:10:00 AM,17.93948,TH_SP15
5/1/2019 6:10:00 AM,18.22883,TH_ZP26
5/1/2019 6:15:00 AM,20.54856,TH_NP15
5/1/2019 6:15:00 AM,20.30636,TH_SP15
5/1/2019 6:15:00 AM,20.66439,TH_ZP26
5/1/2019 6:20:00 AM,20.54856,TH_NP15
5/1/2019 6:20:00 AM,20.30636,TH_SP15
5/1/2019 6:20:00 AM,20.66439,TH_ZP26
5/1/2019 6:25:00 AM,20.18085,TH_NP15
5/1/2019 6:25:00 AM,19.94299,TH_SP15
5/1/2019 6:25:00 AM,20.29461,TH_ZP26
5/1/2019 6:30:00 AM,20.44528,TH_NP15
5/1/2019 6:30:00 AM,20.04181,TH_SP15
5/1/2019 6:30:00 AM,20.45782,TH_ZP26
5/1/2019 6:35:00 AM,20.54657,TH_NP15
5/1/2019 6:35:00 AM,20.14110,TH_SP15
5/1/2019 6:35:00 AM,20.55917,TH_ZP26
5/1/2019 6:40:00 AM,20.63831,TH_NP15
5/1/2019 6:40:00 AM,20.23103,TH_SP15
5/1/2019 6:40:00 AM,20.65097,TH_ZP26
5/1/2019 6:45:00 AM,20.66336,TH_NP15
5/1/2019 6:45:00 AM,20.12042,TH_SP15
5/1/2019 6:45:00 AM,20.56829,TH_ZP26
5/1/2019 6:50:00 AM,18.21463,TH_NP15
5/1/2019 6:50:00 AM,17.73603,TH_SP15
5/1/2019 6:50:00 AM,18.13083,TH_ZP26
5/1/2019 6:55:00 AM,18.22453,TH_NP15
5/1/2019 6:55:00 AM,17.74567,TH_SP15
5/1/2019 6:55:00 AM,18.14068,TH_ZP26
5/1/2019 7:00:00 AM,10.65407,TH_NP15
5/1/2019 7:00:00 AM,10.49820,TH_SP15
5/1/2019 7:00:00 AM,10.64971,TH_ZP26
5/1/2019 7:05:00 AM,10.45367,TH_NP15
5/1/2019 7:05:00 AM,10.30073,TH_SP15
5/1/2019 7:05:00 AM,10.44939,TH_ZP26
5/1/2019 7:10:00 AM,11.82563,TH_NP15
5/1/2019 7:10:00 AM,11.65261,TH_SP15
5/1/2019 7:10:00 AM,11.82079,TH_ZP26
5/1/2019 7:15:00 AM,13.10651,TH_NP15
5/1/2019 7:15:00 AM,12.84594,TH_SP15
5/1/2019 7:15:00 AM,13.04472,TH_ZP26
5/1/2019 7:20:00 AM,11.58198,TH_NP15
5/1/2019 7:20:00 AM,11.35172,TH_SP15
5/1/2019 7:20:00 AM,11.52738,TH_ZP26
5/1/2019 7:25:00 AM,9.52086,TH_NP15
5/1/2019 7:25:00 AM,9.33157,TH_SP15
5/1/2019 7:25:00 AM,9.47598,TH_ZP26
5/1/2019 7:30:00 AM,2.32899,TH_NP15
5/1/2019 7:30:00 AM,2.27261,TH_SP15
5/1/2019 7:30:00 AM,2.30853,TH_ZP26
5/1/2019 7:35:00 AM,1.98878,TH_NP15
5/1/2019 7:35:00 AM,1.94064,TH_SP15
5/1/2019 7:35:00 AM,1.97131,TH_ZP26
5/1/2019 7:40:00 AM,0.01221,TH_NP15
5/1/2019 7:40:00 AM,0.01192,TH_SP15
5/1/2019 7:40:00 AM,0.01211,TH_ZP26
5/1/2019 7:45:00 AM,0.01015,TH_NP15
5/1/2019 7:45:00 AM,0.00983,TH_SP15
5/1/2019 7:45:00 AM,0.01000,TH_ZP26
5/1/2019 7:50:00 AM,0.01027,TH_NP15
5/1/2019 7:50:00 AM,0.00995,TH_SP15
5/1/2019 7:50:00 AM,0.01012,TH_ZP26
5/1/2019 7:55:00 AM,0.01040,TH_NP15
5/1/2019 7:55:00 AM,0.01007,TH_SP15
5/1/2019 7:55:00 AM,0.01025,TH_ZP26
5/1/2019 8:00:00 AM,0.67920,TH_NP15
5/1/2019 8:00:00 AM,0.61335,TH_SP15
5/1/2019 8:00:00 AM,0.67460,TH_ZP26
5/1/2019 8:05:00 AM,3.38622,TH_NP15
5/1/2019 8:05:00 AM,3.05370,TH_SP15
5/1/2019 8:05:00 AM,3.36329,TH_ZP26
5/1/2019 8:10:00 AM,12.70422,TH_NP15
5/1/2019 8:10:00 AM,11.45379,TH_SP15
5/1/2019 8:10:00 AM,12.61817,TH_ZP26
5/1/2019 8:15:00 AM,3.34828,TH_NP15
5/1/2019 8:15:00 AM,3.01822,TH_SP15
5/1/2019 8:15:00 AM,3.32137,TH_ZP26
5/1/2019 8:20:00 AM,0.01021,TH_NP15
5/1/2019 8:20:00 AM,0.01013,TH_SP15
5/1/2019 8:20:00 AM,0.01013,TH_ZP26
5/1/2019 8:25:00 AM,0.01016,TH_NP15
5/1/2019 8:25:00 AM,0.01008,TH_SP15
5/1/2019 8:25:00 AM,0.01008,TH_ZP26
5/1/2019 8:30:00 AM,0.01018,TH_NP15
5/1/2019 8:30:00 AM,0.01005,TH_SP15
5/1/2019 8:30:00 AM,0.01004,TH_ZP26
5/1/2019 8:35:00 AM,0.00892,TH_NP15
5/1/2019 8:35:00 AM,0.00880,TH_SP15
5/1/2019 8:35:00 AM,0.00880,TH_ZP26
5/1/2019 8:40:00 AM,0.01025,TH_NP15
5/1/2019 8:40:00 AM,0.01011,TH_SP15
5/1/2019 8:40:00 AM,0.01011,TH_ZP26
5/1/2019 8:45:00 AM,0.01028,TH_NP15
5/1/2019 8:45:00 AM,0.01020,TH_SP15
5/1/2019 8:45:00 AM,0.01013,TH_ZP26
5/1/2019 8:50:00 AM,0.01027,TH_NP15
5/1/2019 8:50:00 AM,0.01019,TH_SP15
5/1/2019 8:50:00 AM,0.01013,TH_ZP26
5/1/2019 8:55:00 AM,-0.00992,TH_NP15
5/1/2019 8:55:00 AM,-0.00985,TH_SP15
5/1/2019 8:55:00 AM,-0.00978,TH_ZP26
5/1/2019 9:00:00 AM,0.01079,TH_NP15
5/1/2019 9:00:00 AM,0.01076,TH_SP15
5/1/2019 9:00:00 AM,-0.38989,TH_ZP26
5/1/2019 9:05:00 AM,0.01079,TH_NP15
5/1/2019 9:05:00 AM,0.01076,TH_SP15
5/1/2019 9:05:00 AM,-0.38989,TH_ZP26
5/1/2019 9:10:00 AM,0.98727,TH_NP15
5/1/2019 9:10:00 AM,0.98483,TH_SP15
5/1/2019 9:10:00 AM,0.54459,TH_ZP26
5/1/2019 9:15:00 AM,2.25687,TH_NP15
5/1/2019 9:15:00 AM,2.24730,TH_SP15
5/1/2019 9:15:00 AM,1.75447,TH_ZP26
5/1/2019 9:20:00 AM,6.43368,TH_NP15
5/1/2019 9:20:00 AM,6.34010,TH_SP15
5/1/2019 9:20:00 AM,5.71176,TH_ZP26
5/1/2019 9:25:00 AM,2.31504,TH_NP15
5/1/2019 9:25:00 AM,2.27850,TH_SP15
5/1/2019 9:25:00 AM,1.79683,TH_ZP26
